iter,rsq,rank,noise,N,b,items,is_bibd
1931,0.9871968686112497,FALSE,0.6711740221362561,862,8,8,FALSE
1932,0.9311500865024648,FALSE,1.4879254931584,773,9,17,FALSE
1933,0.7317356996725685,FALSE,0.5802360693924129,663,9,20,FALSE
1934,0.9439254688568709,FALSE,0.9531001334544271,958,16,18,FALSE
1935,0.9414163868796912,FALSE,1.4453320121392608,991,12,19,FALSE
1936,0.9899269060325223,TRUE,1.3447970401030034,1822,11,9,FALSE
1937,0.9840339327320231,FALSE,1.0226703267544508,1311,20,16,FALSE
1938,0.986410908318847,FALSE,0.5268075400963426,1112,20,13,FALSE
1939,0.9861961821093632,FALSE,0.9530914067290723,630,9,11,FALSE
1940,0.9735859324923133,FALSE,0.5669659862760454,1909,14,12,FALSE
1941,0.9880900823219623,FALSE,1.2403253857046366,1249,10,12,FALSE
1942,0.9829669202548083,FALSE,1.313496808288619,1896,19,17,FALSE
1943,0.9676461517851215,FALSE,1.3953228930477053,641,17,19,FALSE
1944,0.9896929408188689,FALSE,0.9188186563551426,858,13,10,FALSE
1945,0.9665716768561277,FALSE,1.3721108071040362,552,15,17,FALSE
1946,0.9902618742512065,FALSE,0.8047638845164329,534,13,13,TRUE
1947,0.9725780680093088,FALSE,0.7561580978799611,1686,11,12,FALSE
1948,0.9984749406664092,FALSE,1.0628415665123612,906,19,15,FALSE
1949,0.9263391712126593,FALSE,0.5201763643417507,823,8,13,FALSE
1950,0.9876586977263249,FALSE,0.8396953367628157,1329,18,18,FALSE
1951,0.9416738759755185,FALSE,0.570995130110532,847,13,16,FALSE
1952,0.952819513296675,FALSE,0.6172753483988345,562,20,18,FALSE
1953,0.9828095786371697,FALSE,1.1042591729201376,1337,19,19,FALSE
1954,0.9921904280365398,FALSE,1.1214256163220853,618,10,8,FALSE
1955,0.9965886766357769,TRUE,1.3632427966222167,1289,17,9,FALSE
1956,0.9221166008382428,FALSE,1.1034138002432883,413,12,18,FALSE
1957,0.9796476581255784,FALSE,0.618708239402622,1149,13,9,FALSE
1958,0.9818414733898904,FALSE,0.618302907096222,1615,19,10,FALSE
1959,0.8718397413169694,FALSE,0.6606374625116587,1898,8,19,FALSE
1960,0.9657769646246983,FALSE,0.6186780233401805,1526,18,17,FALSE
1961,0.993659709019297,FALSE,1.2411504562478513,513,19,15,FALSE
1962,0.968529283868294,FALSE,1.269846516661346,1773,10,14,FALSE
1963,0.987375320794684,TRUE,0.9185878220014274,927,11,8,FALSE
1964,0.9745931420848041,FALSE,1.1868810409214348,1907,16,17,FALSE
1965,0.9986799380584388,TRUE,1.4430368265602738,693,14,8,TRUE
1966,0.9513155704912023,FALSE,1.245752576738596,589,12,19,FALSE
1967,0.9064737796213462,FALSE,1.2671789282467216,994,9,16,FALSE
1968,0.9968962069321298,TRUE,1.1480285013094544,408,20,8,FALSE
1969,0.9859562832247131,FALSE,0.9646764870267361,924,17,15,FALSE
1970,0.8321506850268574,FALSE,0.975049433298409,955,8,18,FALSE
1971,0.9548699632571573,FALSE,1.0018372936174273,937,10,16,FALSE
1972,0.9868957657126056,FALSE,1.214592118281871,1695,16,17,FALSE
1973,0.9872578654777534,TRUE,1.0471135056577623,478,9,9,FALSE
1974,0.9989771641729678,FALSE,1.4456305666826665,1990,12,8,FALSE
1975,0.9102857981392748,FALSE,1.083392086206004,414,13,19,FALSE
1976,0.9964057797908397,TRUE,0.9804931541439146,1656,13,8,FALSE
1977,0.9669661804931428,FALSE,1.4947055052034557,849,17,18,FALSE
1978,0.9913652493732379,FALSE,0.7937477445229888,1696,20,14,FALSE
1979,0.9824049007574807,FALSE,0.6088072578422725,932,14,9,FALSE
1980,0.9921927761784779,FALSE,1.1318637279327959,727,8,8,FALSE
1981,0.8387841519046424,FALSE,1.0444974845740944,1275,10,20,FALSE
1982,0.9483966968866139,FALSE,0.5117586930282414,875,12,15,FALSE
1983,0.9893179079384132,TRUE,0.6558131671044976,1201,15,10,TRUE
1984,0.9884463915038164,TRUE,1.1543654415290803,1107,11,8,FALSE
1985,0.9569717116749316,FALSE,0.7449585145805031,391,14,17,FALSE
1986,0.989322996491963,FALSE,0.7081025475636125,1746,17,14,FALSE
1987,0.9909621998477459,TRUE,1.0007766855414957,925,16,10,FALSE
1988,0.987183223732232,FALSE,0.8606105619110167,1104,17,15,FALSE
1989,0.9707374119366463,FALSE,0.7840278376825154,1513,19,17,FALSE
1990,0.9561915466904067,FALSE,0.5960089392028749,356,19,14,FALSE
1991,0.9693280236894126,FALSE,0.8233966759871691,1265,13,16,FALSE
1992,0.9020671263028212,FALSE,1.2500437810085714,519,8,18,FALSE
1993,0.9881309803589793,FALSE,0.9118836238048971,1716,18,18,FALSE
1994,0.9895318713581287,FALSE,1.3884190237149596,1594,12,10,FALSE
1995,0.9902368824710235,FALSE,1.3933077796828002,1107,8,11,FALSE
1996,0.9908526834058489,FALSE,1.3858797901775688,397,18,16,FALSE
1997,0.9707603031675417,FALSE,0.6813830137252808,1081,17,8,FALSE
1998,0.9951348380723679,FALSE,0.9750130726024508,443,13,9,FALSE
1999,0.9783646882155367,FALSE,1.3185745128430426,1099,15,16,FALSE
2000,0.9176634396695463,FALSE,1.0158289051614702,853,10,17,FALSE
2001,0.8206949776181848,FALSE,0.5253301796037704,1837,8,15,FALSE
2002,0.9769535563029201,TRUE,0.6782126571051776,1843,13,10,FALSE
2003,0.9880779685531255,FALSE,1.088713122298941,578,19,14,FALSE
2004,0.9560038626244903,FALSE,0.8095752771478146,1118,8,13,FALSE
2005,0.9824401385304309,FALSE,0.9895163953769952,449,18,14,FALSE
2006,0.9939897842621506,FALSE,0.5635030595585704,331,9,8,FALSE
2007,0.9562951128563627,FALSE,0.7841040808707476,988,19,19,FALSE
2008,0.9722364991663235,FALSE,1.496231239521876,796,14,15,FALSE
2009,0.9279728593373417,FALSE,0.8327088309451938,1389,15,20,FALSE
2010,0.9259237715568334,FALSE,1.0541048494633287,1218,8,18,FALSE
2011,0.995657764257145,TRUE,1.4529285568278283,1364,20,12,FALSE
2012,0.9890341158031594,FALSE,1.2572560526896268,1286,14,11,FALSE
2013,0.9762282773009502,TRUE,1.1386146452277899,1084,18,16,FALSE
2014,0.9638117195272496,FALSE,0.7373532925266773,1752,8,12,FALSE
2015,0.9874873607568967,FALSE,1.452144902665168,1983,8,10,FALSE
2016,0.9964018618494114,FALSE,0.8603652578312904,1238,10,9,FALSE
2017,0.982506034245593,FALSE,1.2658788012340665,1761,14,14,FALSE
2018,0.9931704516403974,FALSE,1.3217897133436054,1217,20,16,FALSE
2019,0.9136813580898937,FALSE,0.811762016499415,1997,8,16,FALSE
2020,0.9694339803332247,FALSE,0.5547244399785995,1980,17,10,FALSE
2021,0.9884961042064732,TRUE,0.9551818997133523,1019,8,9,FALSE
2022,0.939938098647522,FALSE,0.6777850969228894,1751,15,19,FALSE
2023,0.9329651197447535,FALSE,0.8374566251877695,1677,14,20,FALSE
2024,0.9249896440440178,FALSE,1.3263879045844078,894,12,19,FALSE
2025,0.9706310014309609,FALSE,1.2605883642099798,845,16,18,FALSE
2026,0.9927007206422498,FALSE,0.7014420924242586,854,20,11,FALSE
2027,0.9989034601191719,TRUE,0.9417821478564292,697,18,8,FALSE
2028,0.9774639657376591,FALSE,1.2825926726218313,1033,17,18,FALSE
2029,0.985114960945171,FALSE,1.1517880645114928,1297,15,14,FALSE
2030,0.9933189081049443,TRUE,1.0062176822684705,892,9,9,FALSE
2031,0.8946434878634503,FALSE,1.339040623512119,841,9,20,FALSE
2032,0.8497892386757682,FALSE,0.5104386901948601,998,9,19,FALSE
2033,0.9581403090501813,FALSE,1.4513232193421572,301,20,20,FALSE
2034,0.9939166186766878,FALSE,1.3256101871374995,1021,15,14,FALSE
2035,0.9952869700367443,FALSE,1.155853103613481,1677,20,15,FALSE
2036,0.9601975280541727,FALSE,1.458434643689543,1636,13,15,FALSE
2037,0.9692047818028959,FALSE,0.7746995214838535,400,15,12,FALSE
2038,0.9807409969622678,FALSE,0.8039229395799339,1285,17,13,FALSE
2039,0.9718764838249501,FALSE,1.06056761671789,1147,14,16,FALSE
2040,0.9979315404121253,TRUE,0.788143768440932,1187,17,8,FALSE
2041,0.9615601523160637,FALSE,0.9430651417933404,898,19,20,FALSE
2042,0.966060557784632,FALSE,0.5932618596125394,477,12,15,FALSE
2043,0.9936368927982037,TRUE,0.9538809000514448,1177,13,10,FALSE
2044,0.9850720315295324,FALSE,0.8443722559604794,433,11,13,FALSE
2045,0.9694057287587589,FALSE,0.7845711656846106,935,11,14,FALSE
2046,0.9339701431998323,FALSE,0.9727225103415549,1825,16,20,FALSE
2047,0.9515267600167675,FALSE,0.5322650272864848,895,8,13,FALSE
2048,0.9785749410866165,FALSE,0.5241135964170098,1994,12,16,FALSE
2049,0.9814685262451427,FALSE,1.1251274931710213,303,15,16,FALSE
2050,0.9907111187598825,FALSE,1.0958114799577743,799,10,12,FALSE
2051,0.9861552551927099,FALSE,1.2585272574797273,1342,18,16,FALSE
2052,0.9967697810244827,TRUE,1.2073093545623124,1695,14,10,FALSE
2053,0.9796508674894717,FALSE,0.8324743655975908,1169,18,12,FALSE
2054,0.98628516236756,FALSE,0.6450196225196123,1962,14,13,FALSE
2055,0.9904888596808856,FALSE,1.1639939427841455,1358,16,11,FALSE
2056,0.9736413515457052,FALSE,1.0110938111320138,1505,12,15,FALSE
2057,0.9717358851209916,FALSE,0.863008254673332,1664,15,17,FALSE
2058,0.9868336573766058,FALSE,1.2235351374838501,1781,20,14,FALSE
2059,0.9938777141244283,FALSE,0.7357733135577291,1914,19,14,FALSE
2060,0.9212529761786511,FALSE,1.1888578264042735,557,14,20,FALSE
2061,0.9971604942806784,TRUE,0.694507012842223,1809,11,8,FALSE
2062,0.9381256541513168,FALSE,1.4485962842591107,1973,12,18,FALSE
2063,0.9236145414518011,FALSE,0.5661944001913071,1004,9,13,FALSE
2064,0.9497664704204906,FALSE,0.9316513184458017,1360,12,17,FALSE
2065,0.9996450870509034,TRUE,1.402970781782642,1778,15,10,TRUE
2066,0.9459997074823783,FALSE,0.976423675660044,553,17,20,FALSE
2067,0.8884132209777645,FALSE,1.4421956415753812,742,9,20,FALSE
2068,0.946539128707499,FALSE,1.2522552718874067,527,12,18,FALSE
2069,0.9911375749264432,TRUE,1.3261040921788663,315,16,13,FALSE
2070,0.9981890616967358,TRUE,1.0182251064106822,755,13,9,FALSE
2071,0.9806506699893939,FALSE,0.7925453777424991,1580,19,16,FALSE
2072,0.7812243487420565,FALSE,1.071038536960259,1234,8,20,FALSE
2073,0.9587691857265832,FALSE,1.0380270706955343,714,11,17,FALSE
2074,0.9778601751368091,FALSE,1.2998706444632262,719,20,20,FALSE
2075,0.9890170672682944,FALSE,1.1307489599566907,1668,13,12,FALSE
2076,0.9275987254327683,FALSE,0.5209987335838377,420,9,15,FALSE
2077,0.9064765351119638,FALSE,1.3516598029527813,923,12,17,FALSE
2078,0.9983426850314296,FALSE,0.8129366091452539,1927,20,10,FALSE
2079,0.9932675718360932,FALSE,0.8016145848669112,492,16,11,FALSE
2080,0.9928259025911915,FALSE,0.720932885305956,487,20,9,FALSE
2081,0.9873553711512572,FALSE,1.2512514928821474,627,18,10,FALSE
2082,0.9500798685445276,FALSE,0.6747329803183675,872,15,18,FALSE
2083,0.9951851206830669,FALSE,1.146709268214181,1825,17,9,FALSE
2084,0.9661401527021691,FALSE,1.2101456054951996,668,10,16,FALSE
2085,0.987046172936623,FALSE,0.983381810830906,923,10,11,FALSE
2086,0.9671667606634733,FALSE,1.2305730804800987,1171,16,17,FALSE
2087,0.9299148313320007,FALSE,0.7909182582516223,794,15,17,FALSE
2088,0.9949368080378665,FALSE,0.8704219425562769,1504,12,10,FALSE
2089,0.937286053571306,FALSE,0.644384979037568,1813,13,19,FALSE
2090,0.9706334115085844,FALSE,1.0121828883420676,1734,8,10,FALSE
2091,0.9884812346111169,FALSE,0.858973738970235,1950,11,10,FALSE
2092,0.9967802413670958,FALSE,1.2362121145706624,1538,19,11,FALSE
2093,0.9888144104680645,TRUE,0.7693319292739034,700,17,10,FALSE
2094,0.9724133081375151,FALSE,0.5739304830785841,582,16,17,FALSE
2095,0.9849279838776521,TRUE,0.7570471218787134,1773,17,12,FALSE
2096,0.9589338596854757,FALSE,1.1371213418897241,1744,15,19,FALSE
2097,0.955200740498784,FALSE,0.5881113002542406,604,8,9,FALSE
2098,0.9748413179362874,FALSE,1.009873494040221,1325,17,17,FALSE
2099,0.9932974621214361,FALSE,1.4892025210428983,1704,18,10,FALSE
2100,0.9935300608556965,FALSE,0.7929722401313484,1896,16,8,FALSE
2101,0.9933820294917303,FALSE,1.2156171144451946,593,19,12,FALSE
2102,0.9915331159979774,FALSE,1.0910322424024343,1218,11,10,FALSE
2103,0.9989676507888328,FALSE,1.2349032605998218,970,17,8,FALSE
2104,0.9911988673092376,FALSE,1.1977161678951234,409,14,12,FALSE
2105,0.9414078907282024,FALSE,0.5715160816907883,857,11,16,FALSE
2106,0.9817635862712288,FALSE,0.9548550173640251,881,14,15,FALSE
2107,0.9876599641865842,FALSE,0.9726485896389931,1378,17,12,FALSE
2108,0.992927149939743,FALSE,1.052027775440365,1940,15,14,FALSE
2109,0.9419948992326147,FALSE,0.5072609384078532,1354,18,17,FALSE
2110,0.9678500573444943,FALSE,1.0459225799422711,1396,9,14,FALSE
2111,0.9946762515892761,FALSE,1.4045026958920062,744,14,13,FALSE
2112,0.9877526649987852,FALSE,1.453311049612239,1407,9,9,FALSE
2113,0.9640272718857968,FALSE,1.3064994970336556,1536,17,19,FALSE
2114,0.9906340828235276,FALSE,1.499022179050371,1503,15,14,FALSE
2115,0.9811680248459248,FALSE,1.4611778247635812,965,13,14,FALSE
2116,0.9754813507392938,FALSE,1.0488886698149145,475,8,11,FALSE
2117,0.9345540552220197,FALSE,0.9410249956417829,451,11,17,FALSE
2118,0.7899106183944022,FALSE,0.6745961247943342,943,11,19,FALSE
2119,0.9625447023515571,FALSE,1.130556393880397,1737,17,20,FALSE
2120,0.939534175387622,FALSE,0.8724455034825951,1715,10,16,FALSE
2121,0.9990564939319888,TRUE,1.2525047115050256,589,16,10,FALSE
2122,0.9960745669516441,FALSE,1.052582441130653,1821,16,8,FALSE
2123,0.9542440231306654,FALSE,1.2187939824070781,1753,15,19,FALSE
2124,0.9942889740954308,TRUE,0.5582967954687774,510,20,10,FALSE
2125,0.9629521558018166,FALSE,1.0683735413476825,1759,10,11,FALSE
2126,0.9285913439014674,FALSE,0.9618421520572156,944,9,16,FALSE
2127,0.9884366445244102,TRUE,1.3890287864487618,1615,9,9,FALSE
2128,0.9519480849704808,FALSE,1.1601828229613602,508,17,20,FALSE
2129,0.9875739267978283,FALSE,0.5117982414085418,1211,16,14,FALSE
2130,0.9590181552467509,FALSE,1.197202009614557,1613,11,14,FALSE
2131,0.9525891924181192,TRUE,0.641340414294973,1988,18,10,FALSE
2132,0.8769768175401552,FALSE,1.3554326575249434,604,8,17,FALSE
2133,0.9764463839535407,FALSE,1.065674795769155,520,15,11,FALSE
2134,0.993725649107145,FALSE,1.3033024254254997,1069,14,9,FALSE
2135,0.9601090428682117,FALSE,1.3280767467804253,1114,9,13,FALSE
2136,0.9882288070921347,FALSE,0.5895449661184102,1561,17,14,FALSE
2137,0.9526622900716143,FALSE,1.4066015589050949,669,10,19,FALSE
2138,0.8906870100148327,FALSE,1.2627624245360494,1670,10,17,FALSE
2139,0.9927845620101301,FALSE,0.8921472621150315,1928,9,8,FALSE
2140,0.9204599876150963,FALSE,0.707716713193804,1378,14,17,FALSE
2141,0.8678052623668714,FALSE,0.5864183211233467,357,10,16,FALSE
2142,0.9696327745749131,FALSE,1.4947008749004453,1382,18,19,FALSE
2143,0.9888143375599284,FALSE,1.0424463783856481,453,12,11,FALSE
2144,0.9904410490501445,FALSE,0.7028436507098377,377,18,9,TRUE
2145,0.9152055182099622,FALSE,1.1307338895276189,1873,12,19,FALSE
2146,0.9957182908551313,TRUE,0.6449924514163285,841,14,8,TRUE
2147,0.9965372418355379,FALSE,0.7630759025923908,1605,17,9,FALSE
2148,0.9859186078025818,FALSE,0.9176046389620751,672,19,13,FALSE
2149,0.9987268926870798,TRUE,1.45959456381388,1183,17,10,FALSE
2150,0.9888825548811632,FALSE,0.5945197299588472,877,11,11,FALSE
2151,0.9786646877449249,FALSE,0.7608873443678021,1164,9,12,FALSE
2152,0.9732150562699595,FALSE,1.350149928824976,624,19,18,FALSE
2153,0.957432141920107,FALSE,0.5838532140478492,484,14,11,FALSE
2154,0.9045207180593265,FALSE,1.4206266996916384,442,10,19,FALSE
2155,0.9866620754049316,TRUE,0.8006658891681582,1293,9,11,FALSE
2156,0.9298217578560921,FALSE,0.6200668378733099,712,8,10,FALSE
2157,0.9878229877641377,FALSE,0.5861397879198194,1699,13,14,FALSE
2158,0.9561860526270233,FALSE,0.6994090334046632,1977,14,19,FALSE
2159,0.9812384926902494,FALSE,0.6760020412039012,1730,16,11,FALSE
2160,0.924702247846441,FALSE,1.4927834749687463,1835,10,17,FALSE
2161,0.9913025974727113,FALSE,1.4898272806312889,359,10,12,FALSE
2162,0.9911885307434185,FALSE,1.4710817013401538,1336,16,15,FALSE
2163,0.9892650262524536,FALSE,1.1722641449887305,1051,17,10,FALSE
2164,0.9771416436909993,FALSE,1.448852403089404,740,18,18,FALSE
2165,0.9728435716602343,FALSE,0.9838059158064425,1356,17,19,FALSE
2166,0.9813512004897397,FALSE,1.2614802652969956,1910,14,18,FALSE
2167,0.9694434240485688,FALSE,1.1785252811387181,1670,14,19,FALSE
2168,0.9833765407656524,FALSE,1.3303409272339195,1233,17,16,FALSE
2169,0.8518111731949735,FALSE,1.1144030292052776,1039,8,19,FALSE
2170,0.9934102225618854,TRUE,0.7441441777627915,875,20,14,FALSE
2171,0.9189572136557618,FALSE,0.7070360290817916,575,9,14,FALSE
2172,0.9825828513080649,FALSE,1.4551860503852367,1377,11,10,FALSE
2173,0.9788650595685738,FALSE,0.7469061438459903,783,16,12,FALSE
2174,0.9825591083010673,FALSE,0.7777298972941935,1313,9,12,FALSE
2175,0.981937102806182,TRUE,0.5878212996758521,929,15,8,FALSE
2176,0.7922630154178743,FALSE,0.6526837933342904,1547,8,20,FALSE
2177,0.8790776407583113,FALSE,0.5944620077498257,602,8,20,FALSE
2178,0.9765959033175656,FALSE,1.083742355229333,663,17,17,FALSE
2179,0.9978818284924824,FALSE,0.9537496457342058,1435,10,10,FALSE
2180,0.9764025946477315,FALSE,1.2659801496192813,1701,19,18,FALSE
2181,0.9903335422093068,FALSE,1.1190259670838714,1807,18,14,FALSE
2182,0.9783353263190208,TRUE,0.5520271563436836,677,12,12,FALSE
2183,0.9683076539149119,FALSE,1.216700557852164,1527,15,19,FALSE
2184,0.9844304239646577,TRUE,0.8195817149244249,747,8,11,FALSE
2185,0.9077319729604532,FALSE,0.940618502208963,578,11,20,FALSE
2186,0.9900627308572991,FALSE,1.3768878595437855,709,11,8,FALSE
2187,0.9722502594916412,FALSE,0.505848768632859,615,12,16,FALSE
2188,0.9970104681368672,TRUE,1.0220026611350477,459,13,9,FALSE
2189,0.9397296224683556,FALSE,1.08637539553456,1053,13,18,FALSE
2190,0.9923466958559143,TRUE,1.452456725295633,1986,8,8,FALSE
2191,0.9925391110600313,FALSE,0.8611132418736815,1723,20,17,FALSE
2192,0.9003529440718072,FALSE,0.9156731448601931,307,9,18,FALSE
2193,0.9839059853415394,FALSE,1.170417913235724,843,13,11,FALSE
2194,0.910986416760506,FALSE,1.2267100559547544,973,9,20,FALSE
2195,0.9811238938964602,TRUE,1.3297995789907873,845,9,11,FALSE
2196,0.8686808622839431,FALSE,0.7054377789609134,586,8,17,FALSE
2197,0.9467565293512644,FALSE,0.6338644716888666,950,8,13,FALSE
2198,0.7901418369967514,FALSE,0.8316412633284926,962,8,19,FALSE
2199,0.8885990099820329,FALSE,0.6565447829198092,1399,13,19,FALSE
2200,0.9934224112098345,TRUE,1.0149622710887343,1935,18,8,FALSE
2201,0.9676653424750289,FALSE,0.835344651248306,1241,17,20,FALSE
2202,0.9751002945369072,FALSE,0.7031790900509804,1174,9,10,FALSE
2203,0.9636011224326501,TRUE,0.5045002459082752,1360,16,12,FALSE
2204,0.9939494789800398,TRUE,1.2384775162208825,1778,16,8,FALSE
2205,0.9767068634560278,FALSE,0.547752044396475,1562,20,9,FALSE
2206,0.9983252721683863,FALSE,1.3267499753274024,388,20,9,FALSE
2207,0.9933280740751215,FALSE,0.9822571866679937,1761,18,15,FALSE
2208,0.9451143318884543,FALSE,1.4792118519544601,1028,16,20,FALSE
2209,0.9105471314984286,FALSE,0.7095397885423154,441,11,16,FALSE
2210,0.9977382644573888,TRUE,1.4801613753661513,1399,11,8,FALSE
2211,0.9680809163471864,FALSE,1.0682894901838154,1737,10,16,FALSE
2212,0.9849173305599008,FALSE,1.0865927531849593,869,17,13,FALSE
2213,0.9166892718911439,FALSE,1.4536159373819828,1101,11,18,FALSE
2214,0.9876147101594595,FALSE,0.8097590170800686,711,20,8,FALSE
2215,0.9732723585304711,FALSE,0.6997941837180406,611,11,14,FALSE
2216,0.9261323986682398,FALSE,0.6487187067978084,986,10,17,FALSE
2217,0.9921191463813193,TRUE,1.28361984109506,1943,15,11,FALSE
2218,0.9038194350502858,FALSE,1.0855508574750274,816,11,18,FALSE
2219,NaN,FALSE,0.6053595556877553,1721,12,18,FALSE
2220,0.9928031213200957,FALSE,0.8109967124182731,300,17,13,FALSE
2221,0.997645965116598,FALSE,1.1479659583419561,1133,16,11,FALSE
2222,0.8763476948686926,FALSE,0.7910511805675924,1588,9,20,FALSE
2223,0.9876379837337642,FALSE,0.9419110580347478,1334,19,18,FALSE
2224,0.9897757976847272,TRUE,1.4743943463545293,417,19,12,FALSE
2225,0.9601641718185432,FALSE,1.3319470460992306,1174,12,16,FALSE
2226,0.9898883827374279,FALSE,0.6110240879934281,396,15,13,FALSE
2227,0.9878385150027105,TRUE,0.9025332764722407,785,15,13,FALSE
2228,0.9244637604629578,FALSE,1.4379455749876797,942,8,15,FALSE
2229,0.9960966099637422,FALSE,1.095822197617963,1615,16,11,FALSE
2230,0.991588560702814,FALSE,0.9635522624012083,1871,15,14,FALSE
2231,0.9865821177228794,FALSE,1.2369049964472651,1286,10,11,FALSE
2232,0.9391326046684798,FALSE,0.6496946869883686,1579,16,20,FALSE
2233,0.9874097273705225,FALSE,1.2860656913835555,1535,18,13,FALSE
2234,0.967932234347825,FALSE,1.3978484685067087,1201,14,17,FALSE
2235,0.8725040368654343,FALSE,0.5321646502707154,1105,9,16,FALSE
2236,0.9825897559611847,FALSE,0.8151888244319707,548,17,12,FALSE
2237,0.8911509144600355,FALSE,0.9898650092072785,1059,8,16,FALSE
2238,0.9649063441318744,FALSE,0.623708673287183,963,9,9,FALSE
2239,0.9680283968920798,FALSE,0.5454278055112809,456,8,10,FALSE
2240,0.9838705125993159,FALSE,0.7223412003368139,538,19,16,FALSE
2241,0.9765172464588987,FALSE,0.609235901851207,968,10,12,FALSE
2242,0.9887878352581604,FALSE,1.2619978927541524,1628,16,14,FALSE
2243,0.7236810867884022,FALSE,0.75585409183986485,561,8,20,FALSE
2244,0.9939581287332332,TRUE,1.1931941842194647,1641,13,10,FALSE
2245,0.9714668419483339,FALSE,0.5269146198406816,502,19,15,FALSE
2246,0.9967215362391613,FALSE,0.820392285939306,760,20,11,FALSE
2247,0.9921930634646348,TRUE,1.3847990895155817,1296,9,12,FALSE
2248,0.9866473552862087,FALSE,0.7425222829915583,613,20,15,FALSE
2249,0.9907029429289164,FALSE,1.436276756459847,669,11,13,FALSE
2250,0.9306381161184438,FALSE,1.0279624215327203,1013,15,20,FALSE
2251,0.937180797890538,FALSE,1.1134369962383062,1346,11,20,FALSE
2252,0.9229275672701276,FALSE,0.63359748013317585,1000,9,16,FALSE
